sr_no,R,G,drv,Aeq_paper,SRR_1,SRR_2,SRR_5,SRR_10,SRR_15,SRR_20,SRR_25,SRR_30,SRR_35,Avg_V_tangent,Avg_V_curve,Avg_SR,Max_V_curve,age_grp,profession,exp_kmperyear_grp,C_Age_exp_kmperyear,trip_frequency,Speed_limit_on_real_road,Uniq_ID,configurations_RM,Vd_grp,R_grp,G_grp,PTL_grp,CL_grp,SW_grp,EW_grp,C_R_PTL,G_grp_rev,Cluster_both_direction,Cluster_both_direction_nominal,Cluster_both_direction_ordinal,Binary_logistic_H,Binary_logistic_L,Binary_logistic_HM,income_grp,edu_grp,gender_grp,marital_grp,age_2_grp,age_exp_2,age_scale,exp_years_scale,age_2_grp_s,income_grp_s,exp_kmperyear_grp_s,profession_s,pro_nonpro,stu_emplo,Cluster_2RG,mari_exp,occu_exp
563,200,0,drv38,0.190170314,52,44,36,19,15,10,10,8,6,64.2351125,63.32853893,0.906573568,65.98568777,1,2,1,1,0,0,200_0_drv38,200_0_AtoB,3,2,2,2,2,2,3,5,0,2,RG_1,1,0,1,0,2,3,0,0,1,1,25,6,0,1,0,1,0,2,0,1,4
564,200,0,drv39,0.500258032,53,50,40,28,25,18,15,10,5,77.94880458,75.96482285,1.983981729,85.77359551,2,1,3,6,1,1,200_0_drv39,200_0_AtoB,3,2,2,2,2,2,3,5,0,2,RG_1,1,0,1,0,1,2,1,0,2,6,28,10,1,0,2,0,0,1,0,3,3
565,200,0,drv40,0.223026001,74,66,39,24,18,18,15,11,7,66.56699353,65.90613867,0.66085486,70.82856836,3,3,3,9,1,1,200_0_drv40,200_0_AtoB,3,2,2,2,2,2,3,5,0,2,RG_1,1,0,1,0,1,1,1,1,2,6,39,10,1,0,2,2,1,2,0,6,6
566,200,0,drv42,0.362243484,76,65,50,25,18,5,3,3,3,72.28891582,77.69825788,-5.409342068,79.55497537,1,2,1,1,0,1,200_0_drv42,200_0_AtoB,3,2,2,2,2,2,3,5,0,2,RG_1,1,0,1,0,2,3,1,0,1,1,24,7,0,1,0,1,0,2,0,1,4
567,200,0,drv43,0.372180697,68,66,55,32,21,11,3,3,3,83.98028735,79.9765027,4.003784647,82.82605241,1,1,2,2,0,1,200_0_drv43,200_0_AtoB,3,2,2,2,2,2,3,5,0,2,RG_1,1,0,1,0,1,2,1,0,1,2,24,5,0,0,1,0,0,1,0,2,2
568,200,0,drv44,1.178069515,55,29,29,16,16,6,6,6,3,92.39374106,99.41659602,-7.02285496,101.020441,2,2,1,4,1,0,200_0_drv44,200_0_AtoB,3,2,2,2,2,2,3,5,0,1,RG_2,2,0,0,1,2,3,1,1,2,4,29,15,1,1,0,1,0,2,0,4,4
569,200,0,drv45,0.334745379,50,44,34,21,10,5,5,5,0,82.34049939,78.94558574,3.394913652,81.74797585,2,2,2,5,1,1,200_0_drv45,200_0_AtoB,3,2,2,2,2,2,3,5,0,2,RG_1,1,0,1,0,2,2,1,1,2,5,34,5,1,1,1,1,0,2,0,5,5
570,200,0,drv46,0.386946725,85,77,56,44,28,21,10,5,0,76.72526181,78.49915877,-1.773896963,79.42604894,1,1,2,2,1,0,200_0_drv46,200_0_AtoB,3,2,2,2,2,2,3,5,0,2,RG_1,1,0,1,0,1,2,0,0,1,2,25,7,0,0,1,0,0,1,0,2,2
571,200,0,drv47,0.730150201,52,47,39,37,34,26,18,16,13,81.69663625,79.72275656,1.973879696,81.78625032,2,2,1,4,0,1,200_0_drv47,200_0_AtoB,3,2,2,2,2,2,3,5,0,2,RG_1,1,0,1,0,3,2,1,1,2,4,35,5,1,2,0,1,0,2,0,4,4
572,200,0,drv48,0.948559671,53,39,36,15,9,9,6,6,6,103.9856431,90.14277801,13.84286511,104.9006186,2,2,1,4,1,0,200_0_drv48,200_0_AtoB,3,2,2,2,2,2,3,5,0,1,RG_2,2,0,0,1,3,2,1,1,2,4,34,12,1,2,0,1,0,2,0,4,4
573,200,-4,drv1,0.919770197,37,31,25,12,9,3,3,3,0,98.78706096,95.16420317,3.622857786,100.4483352,1,1,2,2,0,1,200_-4_drv1,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,1,2,1,0,1,2,25,9,0,0,1,0,0,1,0,2,2
574,200,-4,drv2,1.450499903,45,34,34,17,10,3,3,3,3,113.1562149,106.0727928,7.083422087,113.3141319,1,1,2,2,0,0,200_-4_drv2,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,4,0,0,1,0,0,1,0,2,2
575,200,-4,drv3,0.234911613,72,69,55,29,26,10,5,5,5,77.88796195,75.84169403,2.046267924,77.77714856,3,3,3,9,0,1,200_-4_drv3,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,3,1,1,1,2,6,50,20,1,2,2,2,1,2,0,6,6
576,200,-4,drv4,0.740234377,33,24,19,16,11,8,8,3,3,100.178591,79.31809454,20.86049647,96.42522692,2,1,3,6,1,0,200_-4_drv4,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,1,2,1,0,2,6,26,4,1,0,2,0,0,1,0,3,3
577,200,-4,drv6,0.58629828,75,58,35,14,9,9,3,0,0,109.5166885,88.13178997,21.38489855,100.1160996,1,1,2,2,1,0,200_-4_drv6,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,1,2,1,0,1,2,24,8,0,0,1,0,0,1,0,2,2
578,200,-4,drv8,0.945037563,67,53,42,31,22,22,17,11,11,97.9879165,83.34928874,14.63862777,99.20878794,1,1,2,2,0,1,200_-4_drv8,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,5,0,0,1,0,0,1,0,2,2
579,200,-4,drv9,0.980512126,74,62,44,27,18,12,6,3,3,106.932835,89.33598624,17.5968488,102.1363442,2,2,2,5,1,1,200_-4_drv9,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,3,2,1,1,2,5,32,15,1,2,1,1,0,2,0,5,5
580,200,-4,drv10,0.184272585,71,58,39,24,17,11,6,2,0,67.15709604,68.54435553,-1.387259486,70.16262403,1,1,1,1,0,1,200_-4_drv10,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,1,2,1,0,1,1,24,5,0,0,0,0,0,1,0,1,1
581,200,-4,drv11,0.46177445,50,42,40,21,13,8,5,3,0,83.66817325,83.10759089,0.56058236,87.2774788,1,1,3,3,0,1,200_-4_drv11,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,1,2,1,0,1,3,25,3,0,0,2,0,0,1,0,3,3
582,200,-4,drv12,0.779555858,77,64,48,37,24,21,19,13,8,96.00732332,81.632899,14.37442432,96.75973148,1,1,1,1,1,1,200_-4_drv12,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,1,2,1,0,1,1,23,7,0,0,0,0,0,1,0,1,1
583,200,-4,drv13,0.184534464,27,27,23,16,11,5,2,2,2,75.83409306,72.64884787,3.185245192,76.66142456,1,2,2,2,0,0,200_-4_drv13,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,2,3,1,1,1,2,24,3,0,1,1,1,0,2,0,5,5
584,200,-4,drv14,1.241859605,75,62,23,10,10,10,7,3,3,101.3015766,101.6241492,-0.322572573,110.7839694,2,2,2,5,0,0,200_-4_drv14,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,3,3,1,0,2,5,29,11,1,2,1,1,0,2,0,2,5
585,200,-4,drv15,0.18506928,75,68,52,31,16,7,2,2,2,75.03776669,73.30461166,1.733155025,78.37784798,1,1,1,1,0,0,200_-4_drv15,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,1,2,1,0,1,1,24,6,0,0,0,0,0,1,0,1,1
586,200,-4,drv16,0.414414131,75,60,52,27,15,12,5,2,2,79.44668503,79.22316252,0.223522511,81.74306767,1,2,1,1,0,1,200_-4_drv16,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,2,3,0,0,1,1,25,3,0,1,0,1,0,2,0,1,4
587,200,-4,drv17,0.573105669,61,58,42,29,18,8,3,3,0,84.61542623,83.70040856,0.915017673,85.33982842,2,2,3,6,1,1,200_-4_drv17,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,3,2,1,0,2,6,30,12,1,2,2,1,0,2,0,3,6
588,200,-4,drv18,0.095643547,57,45,24,19,5,2,2,2,0,83.4735741,72.3586372,11.11493691,76.26783367,2,2,1,4,0,1,200_-4_drv18,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,2,3,1,0,2,4,28,10,1,1,0,1,0,2,0,1,4
589,200,-4,drv19,0.094575855,72,61,50,22,9,7,2,2,0,75.76721042,67.21330992,8.553900497,76.068731,2,3,3,6,1,1,200_-4_drv19,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,2,1,1,1,2,6,35,16,1,1,2,2,1,2,0,6,6
590,200,-4,drv20,0.5873708,68,56,41,23,20,15,13,10,8,88.19456355,77.53399994,10.66056361,89.26585244,2,1,1,4,0,1,200_-4_drv20,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,1,2,1,0,2,4,26,5,1,0,0,0,0,1,0,1,1
591,200,-4,drv21,0.17787089,88,65,44,21,10,6,2,0,0,69.04196012,65.06027515,3.981684977,69.79844774,1,1,1,1,0,1,200_-4_drv21,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,1,2,1,0,1,1,24,6,0,0,0,0,0,1,0,1,1
592,200,-4,drv22,0.801405461,87,76,47,35,29,20,12,3,3,115.768267,85.72237113,30.0458959,98.98629968,3,3,3,9,1,1,200_-4_drv22,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,2,1,1,1,2,6,45,26,1,1,2,2,1,2,0,6,6
593,200,-4,drv24,0,33,33,31,12,2,2,0,0,0,57.59387849,64.93512528,-7.34124679,68.50430792,3,3,3,9,1,1,200_-4_drv24,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,2,1,1,1,2,6,47,20,1,1,2,2,1,2,0,6,6
594,200,-4,drv25,0.802189146,67,52,37,32,20,5,5,5,5,81.94602374,78.29618858,3.649835161,82.22751681,1,1,2,2,0,1,200_-4_drv25,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,1,2,0,0,1,2,25,2,0,0,1,0,0,1,0,2,2
595,200,-4,drv26,0.091028418,73,62,44,13,9,7,0,0,0,66.87799596,70.22808066,-3.350084704,72.25295944,2,2,3,6,1,0,200_-4_drv26,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,2,3,1,1,2,6,28,5,1,1,2,1,0,2,0,6,6
596,200,-4,drv27,0.413722224,62,49,42,25,20,10,7,5,2,75.01770796,78.51238371,-3.494675754,79.9979327,3,3,3,9,1,1,200_-4_drv27,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,2,1,1,1,2,6,46,21,1,1,2,2,1,2,0,6,6
597,200,-4,drv28,0.382545283,49,41,36,28,18,15,5,3,0,87.21781106,78.12400477,9.093806291,86.64894046,2,1,3,6,1,1,200_-4_drv28,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,1,2,1,1,2,6,30,13,1,0,2,0,0,1,0,6,3
598,200,-4,drv29,0.325988862,75,61,47,33,26,19,16,7,0,86.98369564,69.57038574,17.4133099,83.2328935,1,1,1,1,0,0,200_-4_drv29,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,1,2,1,0,1,1,24,5,0,0,0,0,0,1,0,1,1
599,200,-4,drv30,0.729431703,69,51,37,26,17,6,3,3,3,89.47024844,89.60460184,-0.134353393,92.73352363,1,1,3,3,0,0,200_-4_drv30,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,1,2,1,0,1,3,24,6,0,0,2,0,0,1,0,3,3
600,200,-4,drv31,0.224389665,74,57,35,20,10,5,2,2,2,81.73117186,75.49859496,6.232576897,83.62187605,1,1,2,2,1,0,200_-4_drv31,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,1,2,1,0,1,2,25,7,0,0,1,0,0,1,0,2,2
601,200,-4,drv32,1.883069479,89,60,28,18,11,11,11,7,4,112.5928924,111.2864796,1.306412819,114.5326829,1,1,3,3,0,0,200_-4_drv32,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,1,2,1,0,1,3,24,8,0,0,2,0,0,1,0,3,3
602,200,-4,drv33,0.698263756,114,91,57,29,9,3,3,3,3,100.3509257,87.61568751,12.73523821,98.00401084,3,3,3,9,1,0,200_-4_drv33,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,2,1,1,1,2,6,43,28,1,1,2,2,1,2,0,6,6
603,200,-4,drv34,0.94375416,53,44,30,24,18,15,15,12,9,100.5710251,89.14096676,11.43005835,103.8172083,1,1,2,2,0,0,200_-4_drv34,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,6,0,0,1,0,0,1,0,2,2
604,200,-4,drv35,0.27424251,64,51,43,23,15,5,3,0,0,88.9040833,78.67437028,10.22971302,84.11176282,2,2,2,5,1,0,200_-4_drv35,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,2,3,1,0,2,5,26,11,1,1,1,1,0,2,0,2,5
605,200,-4,drv36,1.607174011,85,79,59,39,16,10,10,10,10,105.5031755,104.2910241,1.212151419,104.9943627,1,2,2,2,0,0,200_-4_drv36,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,1,3,1,0,1,2,25,6,0,0,1,1,0,2,0,2,5
606,200,-4,drv37,0.794570011,58,52,44,20,15,12,6,6,3,95.77874547,91.3648519,4.413893573,94.94621964,3,3,3,9,1,0,200_-4_drv37,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,2,1,1,1,2,6,43,28,1,1,2,2,1,2,0,6,6
607,200,-4,drv38,0.65962459,64,51,48,33,23,18,8,5,5,85.07008107,78.81018871,6.259892352,89.37425724,1,2,1,1,0,0,200_-4_drv38,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,2,3,0,0,1,1,25,6,0,1,0,1,0,2,0,1,4
608,200,-4,drv39,0.927339719,58,49,38,29,23,17,14,6,3,96.68271588,89.73037778,6.952338102,98.16779326,2,1,3,6,1,1,200_-4_drv39,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,1,2,1,0,2,6,28,10,1,0,2,0,0,1,0,3,3
609,200,-4,drv40,0.120323287,91,73,58,34,13,6,4,0,0,72.60855262,67.24928114,5.359271474,74.82998989,3,3,3,9,1,1,200_-4_drv40,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,1,1,1,1,2,6,39,10,1,0,2,2,1,2,0,6,6
610,200,-4,drv42,0.354717874,50,31,18,5,5,5,0,0,0,79.01101945,81.16273489,-2.151715443,90.86279506,1,2,1,1,0,1,200_-4_drv42,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,2,3,1,0,1,1,24,7,0,1,0,1,0,2,0,1,4
611,200,-4,drv43,0.690378623,84,59,48,31,22,3,0,0,0,87.89528752,87.57741123,0.317876292,95.10297055,1,1,2,2,0,1,200_-4_drv43,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,1,2,1,0,1,2,24,5,0,0,1,0,0,1,0,2,2
612,200,-4,drv44,1.916113035,50,36,32,21,18,14,11,7,7,116.8292274,111.7513721,5.077855303,115.7502222,2,2,1,4,1,0,200_-4_drv44,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,2,3,1,1,2,4,29,15,1,1,0,1,0,2,0,4,4
613,200,-4,drv45,0.397455767,79,61,43,20,18,13,8,3,0,81.91458315,78.72542863,3.189154515,85.87186787,2,2,2,5,1,1,200_-4_drv45,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,2,2,1,1,2,5,34,5,1,1,1,1,0,2,0,5,5
614,200,-4,drv46,0.468005557,95,77,55,37,24,11,8,5,5,89.55837877,82.80896744,6.74941133,89.70120597,1,1,2,2,1,0,200_-4_drv46,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,1,2,0,0,1,2,25,7,0,0,1,0,0,1,0,2,2
615,200,-4,drv47,0.986958795,42,39,37,31,25,17,14,11,11,88.28265741,89.37707817,-1.094420761,93.87591983,2,2,1,4,0,1,200_-4_drv47,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,3,2,1,1,2,4,35,5,1,2,0,1,0,2,0,4,4
616,200,-4,drv48,1.926491922,70,59,38,24,10,10,10,10,7,104.3808017,110.8890001,-6.508198403,114.3227271,2,2,1,4,1,0,200_-4_drv48,200_-4_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,3,2,1,1,2,4,34,12,1,2,0,1,0,2,0,4,4
617,200,-6,drv1,2.127406158,66,48,26,11,7,7,7,7,0,107.1288534,117.9895398,-10.8606864,122.6080497,1,1,2,2,0,1,200_-6_drv1,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,1,2,1,0,1,2,25,9,0,0,1,0,0,1,0,2,2
618,200,-6,drv2,1.162183416,45,36,29,19,16,6,0,0,0,106.0691343,100.1347168,5.934417502,111.6358703,1,1,2,2,0,0,200_-6_drv2,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,4,0,0,1,0,0,1,0,2,2
619,200,-6,drv3,0.349417349,52,48,39,31,15,13,11,11,9,81.5318868,65.25070053,16.28118627,79.306999,3,3,3,9,0,1,200_-6_drv3,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,3,1,1,1,2,6,50,20,1,2,2,2,1,2,0,6,6
620,200,-6,drv4,0.591024313,35,27,16,13,8,3,3,0,0,93.47138821,81.76877393,11.70261428,95.17580303,2,1,3,6,1,0,200_-6_drv4,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,1,2,1,0,2,6,26,4,1,0,2,0,0,1,0,3,3
621,200,-6,drv6,0.558909796,103,87,60,22,5,3,3,0,0,89.76416272,86.64307768,3.121085042,88.39533061,1,1,2,2,1,0,200_-6_drv6,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,1,2,1,0,1,2,24,8,0,0,1,0,0,1,0,2,2
622,200,-6,drv8,0.905359494,69,55,37,29,20,17,9,9,9,112.7419398,84.03873587,28.70320389,111.3480088,1,1,2,2,0,1,200_-6_drv8,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,5,0,0,1,0,0,1,0,2,2
623,200,-6,drv9,1.682978251,70,56,45,24,17,14,14,10,3,115.5363167,108.5740696,6.962247096,118.6705811,2,2,2,5,1,1,200_-6_drv9,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,3,2,1,1,2,5,32,15,1,2,1,1,0,2,0,5,5
624,200,-6,drv10,0.553148569,63,53,34,18,11,8,8,5,3,82.15810133,84.88162394,-2.723522615,86.70628077,1,1,1,1,0,1,200_-6_drv10,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,1,2,1,0,1,1,24,5,0,0,0,0,0,1,0,1,1
625,200,-6,drv11,0.443128117,68,58,45,8,8,5,5,3,3,85.47112809,84.04854442,1.42258367,85.76855355,1,1,3,3,0,1,200_-6_drv11,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,1,2,1,0,1,3,25,3,0,0,2,0,0,1,0,3,3
626,200,-6,drv12,1.111073105,64,58,52,44,32,20,15,6,6,82.92296129,93.06437945,-10.14141816,100.920352,1,1,1,1,1,1,200_-6_drv12,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,1,2,1,0,1,1,23,7,0,0,0,0,0,1,0,1,1
627,200,-6,drv13,0.570896761,53,43,30,18,18,10,5,5,0,80.28561526,79.40389762,0.881717643,83.69328873,1,2,2,2,0,0,200_-6_drv13,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,2,3,1,1,1,2,24,3,0,1,1,1,0,2,0,5,5
628,200,-6,drv14,2.184415198,79,63,56,43,20,20,20,20,20,105.0097126,107.8248204,-2.815107795,109.0493632,2,2,2,5,0,0,200_-6_drv14,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,3,3,1,0,2,5,29,11,1,2,1,1,0,2,0,2,5
629,200,-6,drv15,0.455592248,97,82,54,26,15,5,0,0,0,80.31931777,80.35201337,-0.032695607,86.6129957,1,1,1,1,0,0,200_-6_drv15,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,1,2,1,0,1,1,24,6,0,0,0,0,0,1,0,1,1
630,200,-6,drv16,0.386902113,105,85,61,44,24,22,20,7,5,77.03981311,77.11477762,-0.074964513,80.88931321,1,2,1,1,0,1,200_-6_drv16,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,2,3,0,0,1,1,25,3,0,1,0,1,0,2,0,1,4
631,200,-6,drv17,0.697628836,69,58,44,22,3,3,3,0,0,87.19402812,88.02449454,-0.830466412,88.77570149,2,2,3,6,1,1,200_-6_drv17,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,3,2,1,0,2,6,30,12,1,2,2,1,0,2,0,3,6
632,200,-6,drv18,0.218648616,49,47,40,23,14,7,2,2,0,82.63430379,72.55784336,10.07646042,81.31327127,2,2,1,4,0,1,200_-6_drv18,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,2,3,1,0,2,4,28,10,1,1,0,1,0,2,0,1,4
633,200,-6,drv19,0.037978972,74,70,55,34,11,4,2,2,0,79.30373846,62.54573781,16.75800065,72.73027323,2,3,3,6,1,1,200_-6_drv19,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,2,1,1,1,2,6,35,16,1,1,2,2,1,2,0,6,6
634,200,-6,drv20,1.420430951,72,56,38,25,22,19,9,9,3,92.88174185,100.7491924,-7.867450593,104.3718758,2,1,1,4,0,1,200_-6_drv20,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,1,2,1,0,2,4,26,5,1,0,0,0,0,1,0,1,1
635,200,-6,drv21,0.249582933,63,56,31,16,11,9,4,2,0,73.33757336,68.15549517,5.182078191,82.96305611,1,1,1,1,0,1,200_-6_drv21,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,1,2,1,0,1,1,24,6,0,0,0,0,0,1,0,1,1
636,200,-6,drv22,1.262166338,81,72,37,25,22,16,9,6,6,97.55807674,98.86135072,-1.303273977,100.5510684,3,3,3,9,1,1,200_-6_drv22,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,2,1,1,1,2,6,45,26,1,1,2,2,1,2,0,6,6
637,200,-6,drv24,0.064734159,49,39,17,4,4,4,0,0,0,65.82898147,58.44476331,7.38421816,75.19758631,3,3,3,9,1,1,200_-6_drv24,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,2,1,1,1,2,6,47,20,1,1,2,2,1,2,0,6,6
638,200,-6,drv25,1.600063443,60,54,41,35,25,19,16,16,6,85.68717148,103.0047608,-17.31758935,110.2903825,1,1,2,2,0,1,200_-6_drv25,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,1,2,0,0,1,2,25,2,0,0,1,0,0,1,0,2,2
639,200,-6,drv26,0.537121734,74,62,38,27,18,18,18,13,11,79.2691562,67.07559423,12.19356196,78.27245665,2,2,3,6,1,0,200_-6_drv26,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,2,3,1,1,2,6,28,5,1,1,2,1,0,2,0,6,6
640,200,-6,drv27,0.711673627,50,45,39,24,24,16,10,5,5,73.92245355,84.66926382,-10.74681027,89.09638377,3,3,3,9,1,1,200_-6_drv27,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,2,1,1,1,2,6,46,21,1,1,2,2,1,2,0,6,6
641,200,-6,drv28,0.79118654,38,29,14,12,12,12,9,6,0,94.35731667,89.54927411,4.808042556,98.59598146,2,1,3,6,1,1,200_-6_drv28,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,1,2,1,1,2,6,30,13,1,0,2,0,0,1,0,6,3
642,200,-6,drv29,0.986036012,70,59,41,29,15,12,6,6,3,88.68034012,93.34565193,-4.665311814,100.013374,1,1,1,1,0,0,200_-6_drv29,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,1,2,1,0,1,1,24,5,0,0,0,0,0,1,0,1,1
643,200,-6,drv30,1.44634438,49,46,36,20,10,3,3,3,0,102.1402145,103.8437076,-1.703493145,108.707352,1,1,3,3,0,0,200_-6_drv30,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,1,2,1,0,1,3,24,6,0,0,2,0,0,1,0,3,3
644,200,-6,drv31,0.311281237,66,51,36,13,5,3,0,0,0,84.5081608,79.46700682,5.041153982,86.75910935,1,1,2,2,1,0,200_-6_drv31,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,1,2,1,0,1,2,25,7,0,0,1,0,0,1,0,2,2
645,200,-6,drv32,2.011405228,87,61,36,29,18,18,11,4,4,112.7805587,115.448387,-2.667828275,118.9102513,1,1,3,3,0,0,200_-6_drv32,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,1,2,1,0,1,3,24,8,0,0,2,0,0,1,0,3,3
646,200,-6,drv33,1.296112176,135,92,36,23,10,10,7,0,0,104.6178395,101.8471245,2.770715013,111.8116005,3,3,3,9,1,0,200_-6_drv33,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,2,1,1,1,2,6,43,28,1,1,2,2,1,2,0,6,6
647,200,-6,drv34,0.959016279,60,46,40,35,29,23,20,17,9,92.10379495,91.93988737,0.163907582,94.79860391,1,1,2,2,0,0,200_-6_drv34,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,1,RG_2,2,0,0,1,1,2,1,0,1,2,24,6,0,0,1,0,0,1,0,2,2
648,200,-6,drv35,0.469251981,66,57,41,19,8,5,3,0,0,92.64322596,83.17849573,9.464730222,92.93290912,2,2,2,5,1,0,200_-6_drv35,200_-6_AtoB,3,2,1,3,2,2,3,6,-1,2,RG_1,1,0,1,0,2,3,1,0,2,5,26,11,1,1,1,1,0,2,0,2,5
